rom_path,crc,header_mapper,header_submapper,mapper,submapper,mapper_source,has_autorun,is_valid,parse_error
1/Ghoul School (U).nes,2BC25D5A,1,,1,0,rom_db_override,0,1,
1/Goal! (E).nes,C0103592,1,,1,0,rom_db_override,0,1,
1/Goal! (U).nes,84148F73,1,,1,0,rom_db_override,0,1,
1/Godzilla - Monster of Monsters! (E).nes,46480432,1,,1,0,rom_db_override,0,1,
1/Godzilla - Monster of Monsters! (U).nes,74386F15,1,,1,0,rom_db_override,0,1,
1/Godzilla 2 - War of the Monsters (U).nes,9FB32923,1,,1,0,rom_db_override,0,1,
1/Golf Grand Slam (U).nes,CF5F8AF0,65,,1,0,rom_db_override,0,1,
1/Golgo 13 - Top Secret Episode (U) [T-Span].nes,08ADC2D4,1,,1,,header,0,1,
1/Golgo 13 - Top Secret Episode (U).nes,F532F09A,1,,1,0,rom_db_override,0,1,
1/Goomba's Revenge (SMB1 Hack).nes,84AFD3C2,1,,1,,header,0,1,
"1/Great Waldo Search, The (U).nes",2DFF7FDC,1,,1,0,rom_db_override,0,1,
1/Greg Norman's Golf Power (U).nes,1352F1B9,1,,1,0,rom_db_override,0,1,
1/Guerrilla War (U).nes,6DECD886,65,,1,0,rom_db_override,0,1,
1/Happy Boy and His Blob (Hack).nes,2F9D1000,1,,1,,header,0,1,
1/Harlem Globetrotters (U).nes,2E6EE98D,65,,1,0,rom_db_override,0,1,
1/Hatris (U).nes,841B69B6,1,,1,0,rom_db_override,0,1,
1/Heavy Shreddin' (U).nes,EB15169E,1,,1,0,rom_db_override,0,1,
1/Herakles no Eikou 2 - Titan no Metsubou (J) [T-Eng0.13_Toma].nes,0DEB3B1E,1,,1,,header,0,1,
1/Herakles no Eikou 2 - Titan no Metsubou (J) [T-Eng1.0].nes,A690AED7,1,,1,,header,0,1,
1/Herakles no Eikou 2 - Titan no Metsubou (J) [T-Eng1.1].nes,37BAD0FF,1,,1,,header,0,1,
1/Herakles no Eikou 2 - Titan no Metsubou (J) [T-Eng1.3].nes,7B334784,1,,1,,header,0,1,
1/Herakles no Eikou 2 - Titan no Metsubou (J) [T-Eng1.3][a1].nes,7B334784,1,,1,,header,0,1,
1/Herakles no Eikou 2 - Titan no Metsubou (J) [T-Eng_SpoonyBard].nes,F7537E2D,1,,1,,header,0,1,
1/Hiryuu no Ken 2 - Dragon no Tsubasa (J) [h1].nes,0A68452E,1,,1,,header,0,1,
1/Hook (E).nes,BF888B75,1,,1,0,rom_db_override,0,1,
1/Hook (U).nes,D8230D0E,1,,1,0,rom_db_override,0,1,
1/Hoops (U).nes,F4615036,1,,1,0,rom_db_override,0,1,
1/Hudson Hawk (U).nes,5A4F156D,1,,1,0,rom_db_override,0,1,
1/Hyaku no Sekai no Monogatari - The Tales on a Watery Wilderness (J) [T-Eng.99999.837].nes,44824AA4,1,,1,,header,0,1,
1/Hyaku no Sekai no Monogatari - The Tales on a Watery Wilderness (J) [T-Eng1.0].nes,BC6E36C1,1,,1,,header,0,1,
1/Hyaku no Sekai no Monogatari - The Tales on a Watery Wilderness (J) [T-Eng4-16-99].nes,79FD9DA0,1,,1,,header,0,1,
1/Hyaku no Sekai no Monogatari - The Tales on a Watery Wilderness (J) [T-Eng].nes,2C94C35C,1,,1,,header,0,1,
1/Icarus in The Hood (Kid Icarus Hack).nes,9699A587,1,,1,,header,0,1,
1/Ikari 3 - The Rescue (U).nes,567E1620,65,,1,0,rom_db_override,0,1,
1/Ikari Warriors 2 - Victory Road (U).nes,4F467410,1,,1,0,rom_db_override,0,1,
1/Indiana Jones and the Last Crusade (Taito) (U).nes,8BCA5146,1,,1,0,rom_db_override,0,1,
1/International Cricket (E) [!].nes,A66D5150,1,,1,0,rom_db_override,0,1,
1/International Cricket (Prototype) (E).nes,99C88648,1,,1,0,rom_db_override,0,1,
1/Iron Tank (U).nes,B14EA4D2,65,,1,0,rom_db_override,0,1,
1/Journey to Silius (U) [T-Port].nes,99446168,1,,1,,header,0,1,
1/Journey to Silius (U) [T-Span1.0].nes,5047CDB4,1,,1,,header,0,1,
1/Journey to Silius (U).nes,E2C4EDCE,1,,1,0,rom_db_override,0,1,
1/Kero Kero Keroppi no Dai Bouken 2 - Donuts Ike ha Oosawagi! (J) [T-Eng.9].nes,8EB11E94,1,,1,,header,0,1,
1/Kero Kero Keroppi no Dai Bouken 2 - Donuts Ike ha Oosawagi! (J) [T-Eng1.0].nes,E68F5C57,1,,1,0,rom_db_override,0,1,
1/Keroppi to Keroriinu no Splash Bomb! (J) [T-Eng1.0].nes,5A3A8843,1,,1,0,rom_db_override,0,1,
1/Kid Icarus (Parthena no Kagami - Hikari Shinwa) (UE) [T-Jap].nes,66D65A58,1,,1,,header,0,1,
1/Kid Icarus (Parthena no Kagami - Hikari Shinwa) (UE) [T-Jap][a1].nes,924525D0,1,,1,,header,0,1,
1/Kid Icarus (UE) [T-German1.0].nes,F040DDC4,1,,1,,header,0,1,
1/Kid Icarus (UE).nes,D770C1A9,1,,1,,header,0,1,
1/Kid Niki - Radical Ninja (U) (PRG 0).nes,8192D2E7,1,,1,0,rom_db_override,0,1,
1/Kid Niki - Radical Ninja (U) (PRG 1) [!].nes,A9415562,1,,1,0,rom_db_override,0,1,
1/Knight Rider (U).nes,EBCFE7C5,1,,1,0,rom_db_override,0,1,
1/Lee Trevino's Fighting Golf (U) [h1].nes,2BD1903A,1,,1,,header,0,1,
1/Lee Trevino's Fighting Golf (U).nes,88E1A5F4,1,,1,0,rom_db_override,0,1,
"1/Legend of Pokemon, The (Hack).nes",71BB1278,1,,1,,header,0,1,
"1/Legend of Prince Valiant, The (E).nes",FD7E9A7E,1,,1,0,rom_db_override,0,1,
"1/Legend of Zelda, The (U) (PRG 0).nes",3FE272FB,1,,1,0,rom_db_override,0,1,
"1/Legend of Zelda, The (U) (PRG 1) [T-Norwegian_Just4Fun].nes",3B952243,1,,1,,header,0,1,
"1/Legend of Zelda, The (U) (PRG 1).nes",EAF7ED72,1,,1,0,rom_db_override,0,1,
"1/Legend of Zelda, The (U) [T-French0.95].nes",12E74918,1,,1,,header,0,1,
"1/Legend of Zelda, The (U) [T-German].nes",2E836E86,1,,1,,header,0,1,
"1/Legend of Zelda, The (U) [T-Port].nes",649AFB33,1,,1,,header,0,1,
"1/Legend of Zelda, The (U) [T-Span1.1].nes",B65E3FC7,1,,1,,header,0,1,
"1/Legend of Zelda, The (U) [T-Swed0.9-MH].nes",963DD19F,1,,1,,header,0,1,
"1/Legend of Zelda, The (U) [T-Swed1.02b].nes",73E7566C,1,,1,,header,0,1,
"1/Legend of Zelda, The (U) [T-Swed1.02b][a1].nes",8294FB45,1,,1,,header,0,1,
"1/Legend of Zelda, The (Zelda 'Editable' Hack).nes",5C39E715,1,,1,,header,0,1,
"1/Legend of Zelda, The - Special Edition (Hack).nes",CB0AEC53,1,,1,,header,0,1,
1/Legend of the Ghost Lion (U).nes,04766130,1,,1,0,rom_db_override,0,1,
"1/Legendo of Zelda, The (Hack).nes",47DCDE4B,1,,1,,header,0,1,
1/Lemmings (U).nes,A69F29FA,1,,1,0,rom_db_override,0,1,
1/Lethal Weapon (U).nes,7077B075,1,,1,0,rom_db_override,0,1,
1/Little League Baseball - Championship Series (U).nes,859C65E1,1,,1,0,rom_db_override,0,1,
1/M.U.L.E. (U).nes,0939852F,1,,1,0,rom_db_override,0,1,
1/Magic Darts (U).nes,5EB8E707,1,,1,0,rom_db_override,0,1,
1/Magic Johnson's Fast Break (U).nes,96FCDC5F,1,,1,,header,0,1,
"1/Magic of Scheherazade, The (U).nes",92197173,65,,1,0,rom_db_override,0,1,
1/Maniac Mansion (E).nes,F59CFC3D,1,,1,0,rom_db_override,0,1,
1/Maniac Mansion (SW).nes,3F2BDA65,1,,1,0,rom_db_override,0,1,
1/Maniac Mansion (U).nes,0D9F5BD1,1,,1,0,rom_db_override,0,1,
1/Mario & Yoshi (E) [!].nes,836685C4,1,,1,0,rom_db_override,0,1,
1/Mario Dragon (Double Dragon Hack) [a1].nes,015A3F9C,1,,1,,header,0,1,
1/Mario Dragon (Double Dragon Hack) [a2].nes,13A0A0E3,1,,1,,header,0,1,
1/Mario Dragon (Double Dragon Hack).nes,3C9B05FF,1,,1,,header,0,1,
1/Mario Fantasy Adventure (FF1 Hack).nes,1CBB3389,1,,1,,header,0,1,
1/Mario Open Golf (PC10) [!].nes,1C554D9B,1,,1,,header,0,1,
1/Mario Warrior (Dragon Warrior Hack) [a1].nes,D6FF1625,1,,1,0,rom_db_override,0,1,
1/Mario Warrior (Dragon Warrior Hack).nes,D6FF1625,1,,1,0,rom_db_override,0,1,
1/Mechanized Attack (U).nes,5EE6008E,1,,1,0,rom_db_override,0,1,
1/Mega Man 2 (E) [!].nes,A6638CBA,1,,1,0,rom_db_override,0,1,
1/Mega Man 2 (U) [T-French1.0].nes,D4530350,1,,1,,header,0,1,
1/Mega Man 2 (U) [T-German1.01].nes,C230157A,1,,1,,header,0,1,
1/Mega Man 2 (U) [T-German].nes,209ADB14,1,,1,,header,0,1,
1/Mega Man 2 (U) [T-German][a1].nes,89014FFD,1,,1,,header,0,1,
1/Mega Man 2 (U) [T-Port].nes,321BF243,1,,1,,header,0,1,
1/Mega Man 2 (U) [h1].nes,012877A5,1,,1,,header,0,1,
1/Mega Man 2 (U).nes,0FCFC04D,1,,1,0,rom_db_override,0,1,
1/Metal Mech (U).nes,05378607,1,,1,0,rom_db_override,0,1,
1/Metroid (Dirty Pair Hack).nes,485A3045,1,,1,,header,0,1,
1/Metroid (E) [!].nes,7751588D,1,,1,0,rom_db_override,0,1,
1/Metroid (PC10).nes,70080810,1,,1,0,rom_db_override,0,1,
1/Metroid (U) [T-French].nes,3298A38F,1,,1,,header,0,1,
1/Metroid (U) [T-Italian].nes,36D48290,1,,1,,header,0,1,
1/Metroid (U) [T-Swed].nes,01268B4D,1,,1,,header,0,1,
1/Metroid (U).nes,70080810,1,,1,0,rom_db_override,0,1,
1/Metroid - Zebian Illusion (Metroid Hack).nes,FC572F72,1,,1,,header,0,1,
1/Metroid Alpha (Hack).nes,C55D8967,1,,1,,header,0,1,
1/Metroid Challenge (Metroid Hack).nes,FCA18A44,1,,1,,header,0,1,
1/Metroid Challenge V0.55 (Metroid Hack).nes,ADDBA9B0,1,,1,,header,0,1,
1/Metroid Mario (Hack).nes,FDF3F5D3,1,,1,,header,0,1,
1/Metroid TSI (Hack).nes,6ED19B51,1,,1,,header,0,1,
1/Metroid X (V1.0) (Metroid Hack).nes,2EE4ADAA,1,,1,,header,0,1,
1/Metroid Zelda (Hack).nes,181783D4,1,,1,,header,0,1,
1/Mini Putt (J) [T-Eng1.0].nes,AE199BA7,1,,1,,header,0,1,
"1/Miracle Piano Teaching System, The (U).nes",92C138E4,1,,1,0,rom_db_override,0,1,
1/Mirai Senshi - Lios (J) [T-Eng1.00].nes,F683E0EC,1,,1,0,rom_db_override,0,1,
1/Moblin's Tale v1.0 (Zelda Hack).nes,78BD921C,1,,1,,header,0,1,
"1/Molblin's Tale, The (Zelda Hack).nes",ADA80D95,1,,1,,header,0,1,
"1/Monkey of Zelda, The (Zelda Hack).nes",71309F2B,1,,1,,header,0,1,
"1/Monkey of Zelda, The v1.1 (Zelda Hack).nes",9BE53D5F,1,,1,,header,0,1,
1/Monkey on LSD (Zelda Hack).nes,A46D3F30,1,,1,,header,0,1,
1/Monopoly (U).nes,9747AC09,1,,1,0,rom_db_override,0,1,
1/Monster Party (U) [T-Span1.0].nes,7FB88CDA,1,,1,,header,0,1,
1/Monster Party (U).nes,02B9E7C2,65,,1,0,rom_db_override,0,1,
1/Motor City Patrol (U).nes,0A0926BD,1,,1,0,rom_db_override,0,1,
1/Mr. Saturn's Dragon Quest v1.21 (Dragon Warrior Hack).nes,B422291E,1,,1,,header,0,1,
1/Mr. Saturn's Dragon Quest vx.xx (Dragon Warrior Hack).nes,F7315425,1,,1,,header,0,1,
1/Muppet Adventure - Chaos at the Carnival (U).nes,7156CB4D,65,,1,0,rom_db_override,0,1,
1/Musashi no Bouken (J) [T-Eng0.98].nes,7851B794,1,,1,0,rom_db_override,0,1,
1/Musashi no Bouken (J) [T-Eng_Partial].nes,7851B794,1,,1,0,rom_db_override,0,1,
"1/Mutant Virus, The (U).nes",7DCB4C18,1,,1,0,rom_db_override,0,1,
1/My Metroid (Hack).nes,245D61F9,1,,1,,header,0,1,
1/NES Open Tournament Golf (U) [a1].nes,5A4549A9,1,,1,,header,0,1,
1/NES Open Tournament Golf (U).nes,F6B9799C,1,,1,0,rom_db_override,0,1,
1/NES Scrolling Test by Lasse Oorni (Cadaver) (PD).nes,8E6704F4,1,,1,,header,0,1,
1/NES Sound Test by Lasse Oorni (Cadaver) (PD).nes,B40A06F5,1,,1,,header,0,1,
1/Nazi Dr Mario (Dr Mario Hack).nes,C1CCF4D7,1,,1,,header,0,1,
1/New Ghostbusters 2 (E) [!].nes,F0C198FF,1,,1,0,rom_db_override,0,1,
1/New Ghostbusters 2 (J) [p1][hM01].nes,27B29870,1,,1,,header,0,1,
1/Nigel Mansell's World Championship Challenge (U).nes,4751A751,1,,1,0,rom_db_override,0,1,
1/Ninja Gaiden (PC10).nes,7C4A72D8,1,,1,0,rom_db_override,0,1,
1/Ninja Gaiden (U) [T-Port1.0].nes,FB17FEFC,1,,1,,header,0,1,
1/Ninja Gaiden (U) [T-Port].nes,2F71C8F5,1,,1,,header,0,1,
1/Ninja Gaiden (U) [T-Swed0.9].nes,70101932,1,,1,,header,0,1,
1/Ninja Gaiden (U) [a1].nes,C3377EC0,1,,1,,header,0,1,
1/Ninja Gaiden (U) [a2].nes,316EB515,1,,1,,header,0,1,
1/Ninja Gaiden (U).nes,7C4A72D8,1,,1,0,rom_db_override,0,1,
1/Nobunaga's Ambition (U).nes,4642DDA6,1,,1,0,rom_db_override,0,1,
1/Nude Barbie (Beta 1) (Barbie Hack).nes,54C52353,1,,1,,header,0,1,
1/Operation Wolf (U).nes,EDC3662B,1,,1,0,rom_db_override,0,1,
1/Orb 3D (U).nes,958E4BAE,1,,1,0,rom_db_override,0,1,
1/Overlord (U).nes,2856111F,1,,1,0,rom_db_override,0,1,
1/POW - Prisoners of War (U) [T-Port].nes,1B95B4BF,1,,1,,header,0,1,
1/POW - Prisoners of War (U).nes,75255F88,1,,1,0,rom_db_override,0,1,
1/Palette Test by Loopy (PD).nes,82A274A5,1,,1,,header,0,1,
1/Parasol Stars - The Story of Bubble Bobble 3 (E) [!].nes,B1C937C8,1,,1,0,rom_db_override,0,1,
1/Phantom Fighter (U).nes,CC37094C,1,,1,0,rom_db_override,0,1,
1/Pictionary (U).nes,DC02F095,1,,1,0,rom_db_override,0,1,
1/Pimpdaddy Link (Zelda 2 Hack).nes,5017BFC6,1,,1,,header,0,1,
1/Pinball Quest (U) [a1].nes,94E187C9,1,,1,,header,0,1,
1/Pinball Quest (U).nes,2538D860,1,,1,0,rom_db_override,0,1,
1/Pinball Wars (Pinball Quest Hack).nes,8C75A0B6,1,,1,,header,0,1,
1/Pirates! (U).nes,3D0996B2,1,,1,0,rom_db_override,0,1,
1/Platoon (U) (PRG 0).nes,B3769A51,1,,1,0,rom_db_override,0,1,
1/Platoon (U) (PRG 1) [!].nes,695515A2,1,,1,0,rom_db_override,0,1,
1/Platoon (VS) [a1].nes,31678411,1,,1,,header,0,1,
1/Predator (U).nes,A7DE65E4,1,,1,0,rom_db_override,0,1,
1/Princess Tomato in Salad Kingdom (U).nes,56756615,1,,1,0,rom_db_override,0,1,
1/Propeller Master (Blaster Master Hack).nes,083AEA82,1,,1,0,rom_db_override,0,1,
1/Qix (U).nes,95E4E594,1,,1,0,rom_db_override,0,1,
1/Quest of Zelda V0.15 (Zelda Hack).nes,A6E39D53,1,,1,,header,0,1,
"1/Quest of Zelda, The (Hack).nes",46AE34C4,1,,1,,header,0,1,
1/Race America (U).nes,A8B0DA56,1,,1,0,rom_db_override,0,1,
1/Racket Attack (U).nes,ECCD4089,1,,1,0,rom_db_override,0,1,
1/Rad Racer (E).nes,654F4E90,1,,1,0,rom_db_override,0,1,
1/Rad Racer (PC10).nes,732B0675,1,,1,,header,0,1,
1/Rad Racer (U).nes,8B9D3E9C,1,,1,0,rom_db_override,0,1,
1/Rainbow Islands - The Story of Bubble Bobble 2 (E) [!].nes,BE0E93C3,1,,1,0,rom_db_override,0,1,
1/Remote Control (U).nes,9F6C119C,1,,1,0,rom_db_override,0,1,
1/Rescue - The Embassy Mission (E) [!].nes,8B4D2443,1,,1,0,rom_db_override,0,1,
1/Rescue - The Embassy Mission (U).nes,6FD46392,1,,1,,header,0,1,
1/Return of Yoda (Zelda 2 Hack).nes,3699A273,1,,1,,header,0,1,
1/RoadBlasters (U).nes,8ADA3497,65,,1,0,rom_db_override,0,1,
1/Robin Hood - Prince of Thieves (U).nes,86B0D1CF,1,,1,0,rom_db_override,0,1,
1/Robocop 2 (U).nes,0A686042,1,,1,,header,0,1,
1/Robocop 3 (U).nes,96087988,1,,1,0,rom_db_override,0,1,
1/Robocop 4 (Robocop 3) (U) [p1].nes,10092781,1,,1,,header,0,1,
1/Rocket Ranger (U) [!].nes,67F77118,1,,1,0,rom_db_override,0,1,
"1/Rocketeer, The (U).nes",1D6DECCC,1,,1,0,rom_db_override,0,1,
1/Rockman 2 - Dr Wily no Nazo (J) [T-Eng0.9_AGTP].nes,6B540783,1,,1,,header,0,1,
1/Rockman 2 - Dr Wily no Nazo (J) [T-Eng1.0].nes,F52C67D7,1,,1,0,rom_db_override,0,1,
1/Rockman 5 (Darkwing Duck Hack) [p1][!].nes,6B9C68B3,1,,1,0,rom_db_override,0,1,
1/Rollerball (U).nes,69635A6E,1,,1,0,rom_db_override,0,1,
1/Romance of the Three Kingdoms (U).nes,C6182024,1,,1,0,rom_db_override,0,1,
1/SCAT - Special Cybernetic Attack Team (U).nes,74189E12,1,,1,0,rom_db_override,0,1,
1/SMB Challenge v5.0 (SMB1 Hack).nes,74803DA4,1,,1,,header,0,1,
1/Samus's Dream (Metroid Hack).nes,9E6DA943,1,,1,0,rom_db_override,0,1,
1/Sangokushi (J) [h1].nes,1028FC27,1,,1,,header,0,1,
1/Scroll Demo (PD).nes,D7FBE3ED,1,,1,,header,0,1,
"1/Search for Link, The (Zelda Hack) [a1].nes",4E82020E,1,,1,,header,0,1,
"1/Search for Link, The (Zelda Hack) [a2].nes",1E3F166A,1,,1,,header,0,1,
"1/Search for Link, The (Zelda Hack).nes",A0905531,1,,1,,header,0,1,
1/Sesame Street ABC - 123 (U).nes,24EECC15,1,,1,0,rom_db_override,0,1,
1/Sesame Street Countdown (U).nes,B6758EE6,1,,1,,header,0,1,
1/Shadow Warriors (E).nes,709C9399,1,,1,0,rom_db_override,0,1,
1/Shingen The Ruler (U) [a1].nes,195A0585,1,,1,,header,0,1,
1/Shingen The Ruler (U).nes,BE3BF3B3,1,,1,0,rom_db_override,0,1,
1/Short Order - Eggsplode (U).nes,23040FC4,1,,1,,header,0,1,
1/Silk Worm (U) [h1].nes,E74A91BB,65,,1,0,rom_db_override,0,1,
1/Silk Worm (U).nes,E74A91BB,1,,1,0,rom_db_override,0,1,
"1/Simpsons - Bart Vs the Space Mutants, The (E) [!].nes",DE7E4629,1,,1,0,rom_db_override,0,1,
"1/Simpsons - Bart Vs the Space Mutants, The (U).nes",6F10097D,1,,1,0,rom_db_override,0,1,
1/Skate or Die 2 - The Search for Double Trouble (U).nes,06961BE4,1,,1,0,rom_db_override,0,1,
1/Ski or Die (U).nes,E9A6C211,65,,1,0,rom_db_override,0,1,
1/Sky Kid (U).nes,8207A96C,1,,1,,header,0,1,
1/Sky Shark (U).nes,9FFE2F55,1,,1,0,rom_db_override,0,1,
1/Snake Rattle'n Roll (U).nes,B09E38F9,1,,1,,header,0,1,
1/Snake's Revenge (E) [!].nes,E71D034E,1,,1,0,rom_db_override,0,1,
1/Snake's Revenge (U).nes,48E904D0,1,,1,0,rom_db_override,0,1,
1/Snoopy's Silly Sports Spectacular (U).nes,A8923256,1,,1,0,rom_db_override,0,1,
1/Snow Bros (U).nes,8965C590,1,,1,,header,0,1,
1/Snow Killers (Snow Bros Hack).nes,6274233E,1,,1,,header,0,1,
1/Softball Tengoku (J) [T-Eng1.0].nes,0EEE0798,1,,1,,header,0,1,
1/Softball Tengoku (J) [T-Eng1.1].nes,7B40D235,1,,1,0,rom_db_override,0,1,
1/Sonic 3D Blast 6.nes,7450BD15,1,,1,,header,0,1,
1/SouthPark Zelda (Zelda Hack).nes,4E437C14,1,,1,,header,0,1,
1/Space Shuttle Project (U).nes,2220E14A,1,,1,0,rom_db_override,0,1,
1/Spot (U).nes,CFAE9DFA,1,,1,0,rom_db_override,0,1,
1/Stealth ATF (E).nes,E5A8401B,1,,1,0,rom_db_override,0,1,
1/Stealth ATF (U).nes,C6DD7E69,1,,1,0,rom_db_override,0,1,
1/Sted - Iseki Wakusei no Yabou (J) [T-Eng1.0].nes,07964C82,1,,1,0,rom_db_override,0,1,
1/Street Cop (U).nes,61D86167,1,,1,0,rom_db_override,0,1,
1/Strider (U) [p1].nes,5B064824,1,,1,,header,0,1,
1/Strider (U).nes,02EE3706,1,,1,0,rom_db_override,0,1,
1/Super Castlevania 2 (V0.5) (Hack).nes,EA6ED15C,1,,1,,header,0,1,
1/Super Castlevania 2 (V0.7) (Hack).nes,2DF2356F,1,,1,,header,0,1,
1/Super Castlevania 2 (V0.9) (Hack).nes,DE17A5CF,1,,1,0,rom_db_override,0,1,
1/Super Chinese 3 (J) [p1].nes,5ECB6FC2,1,,1,,header,0,1,
1/Super Dodge Ball (U).nes,689971F9,1,,1,0,rom_db_override,0,1,
1/Super Jeopardy! (U).nes,CF4487A2,1,,1,0,rom_db_override,0,1,
1/Super Mario Bros - Duck Hunt - Track Meet (U).nes,60E63537,1,,1,0,rom_db_override,0,1,
1/Super Mario Quest (Final Fantasy Hack).nes,46C47C6B,1,,1,0,rom_db_override,0,1,
1/Super Mario Remix - Toad Bros (Beta 90) (Hack) [a1].nes,3FF75250,1,,1,,header,0,1,
1/Super Mario Remix - Toad Bros (Beta 90) (Hack) [a2].nes,E168D735,1,,1,,header,0,1,
1/Super Mario Remix - Toad Bros (Beta 90) (Hack).nes,BF49DBCC,1,,1,,header,0,1,
1/Super Mario Remix 2 v1.0 (Dragon Warrior Hack).nes,FB3C0671,1,,1,0,rom_db_override,0,1,
1/Superman (U).nes,1FA8C4A4,1,,1,0,rom_db_override,0,1,
1/Swamp Thing (U) [!].nes,A1FF4E1D,1,,1,0,rom_db_override,0,1,
1/Sweet Home (J) [T-Eng1.0].nes,6E781580,1,,1,0,rom_db_override,0,1,
1/TaleSpin (E) [!].nes,FE08D602,1,,1,0,rom_db_override,0,1,
1/TaleSpin (E) [T-Swed1.2].nes,A2148567,1,,1,,header,0,1,
1/TaleSpin (U) [T-Swed1.2].nes,A5B21724,1,,1,,header,0,1,
1/TaleSpin (U).nes,798EEB98,1,,1,0,rom_db_override,0,1,
1/Tamura Koushou Mahjong Seminar (J) [h1].nes,74A95441,1,,1,,header,0,1,
1/Tank Demo (Mapper 1 NTSC) (PD).nes,D7FB558E,1,,1,,header,0,1,
1/Tank Demo (Mapper 1 PAL) (PD).nes,30FD5776,1,,1,,header,0,1,
1/Target Renegade (U).nes,93B49582,1,,1,0,rom_db_override,0,1,
1/Tecmo Baseball (U).nes,AD12A34F,1,,1,0,rom_db_override,0,1,
1/Tecmo Bowl (PC10).nes,EEB20F84,1,,1,,header,0,1,
1/Tecmo Bowl (U) (PRG 0).nes,CE00022D,1,,1,0,rom_db_override,0,1,
1/Tecmo Bowl (U) (PRG 1).nes,85A6C0D5,1,,1,0,rom_db_override,0,1,
1/Tecmo Bowl (U) (Prototype).nes,E5EA0EBE,1,,1,0,rom_db_override,0,1,
1/Tecmo Bowl 97 (Hack) [a1].nes,44692C7B,1,,1,,header,0,1,
1/Tecmo Bowl 97 (Hack).nes,3167132F,1,,1,,header,0,1,
1/Tecmo Bowl 97 Special Edition (Hack).nes,563916CA,1,,1,,header,0,1,
1/Tecmo Cup - Soccer Game (U) [a1].nes,D830F994,1,,1,,header,0,1,
1/Tecmo Cup - Soccer Game (U).nes,696D7839,1,,1,0,rom_db_override,0,1,
1/Tecmo World Wrestling (E).nes,CF849F72,1,,1,0,rom_db_override,0,1,
1/Tecmo World Wrestling (U).nes,7FF76219,1,,1,0,rom_db_override,0,1,
1/Teenage Mutant Hero Turtles (E).nes,00AD1189,1,,1,0,rom_db_override,0,1,
1/Teenage Mutant Ninja Turtles (PC10).nes,EE921D8E,1,,1,0,rom_db_override,0,1,
1/Teenage Mutant Ninja Turtles (U) [T-Span1.0].nes,780CEFE8,1,,1,,header,0,1,
1/Teenage Mutant Ninja Turtles (U) [h1].nes,78E238CD,1,,1,,header,0,1,
1/Teenage Mutant Ninja Turtles (U).nes,EE921D8E,1,,1,0,rom_db_override,0,1,
1/Tetris (U) [T-Port].nes,BDF28528,1,,1,,header,0,1,
1/Three Stooges (U) (Prototype).nes,1C9EA55C,1,,1,0,rom_db_override,0,1,
1/Three Stooges (U).nes,538CD2EA,1,,1,0,rom_db_override,0,1,
1/Thunderbirds (U).nes,2DDC2DC3,1,,1,0,rom_db_override,0,1,
1/Time Conquest.nes,F6A85753,1,,1,,header,0,1,
1/Tombs and Treasure (U).nes,50D296B3,1,,1,0,rom_db_override,0,1,
1/Top Rider (J) [p1].nes,A446085D,1,,1,,header,0,1,
1/Top Rider (J) [t1].nes,A446085D,1,,1,,header,0,1,
1/Touch Down Fever (U).nes,EA4EB69E,1,,1,0,rom_db_override,0,1,
1/Track & Field 2 (E).nes,C53CF1D0,1,,1,0,rom_db_override,0,1,
1/Track & Field 2 (U).nes,09C083B7,1,,1,0,rom_db_override,0,1,
1/Treasure Master (U).nes,B918580C,1,,1,0,rom_db_override,0,1,
"1/Triathron, The (J) [h1].nes",EF5F1D5F,1,,1,,header,0,1,
1/Turbo Racing (E).nes,4D1DF589,1,,1,0,rom_db_override,0,1,
1/UFO (Silk Worm Hack).nes,B8555F89,1,,1,,header,0,1,
1/Ultima - Exodus (U).nes,A4062017,1,,1,0,rom_db_override,0,1,
1/Ultima - Quest of the Avatar (U).nes,A25A750F,1,,1,0,rom_db_override,0,1,
1/Ultima - Warriors of Destiny (U).nes,4823EEFE,1,,1,0,rom_db_override,0,1,
"1/Untouchables, The (U).nes",209F3587,1,,1,0,rom_db_override,0,1,
1/Vegas Dream (U).nes,C973699D,1,,1,0,rom_db_override,0,1,
1/Venus Senki (J) [T-Eng1.0].nes,44862FAD,1,,1,,header,0,1,
1/Venus Senki (J) [T-Eng1.1].nes,05FFD25A,1,,1,,header,0,1,
1/Venus Senki (J) [T-Eng2.0].nes,89F8EBDA,1,,1,0,rom_db_override,0,1,
1/Venus Senki (J) [T-Eng2.1].nes,C881162D,1,,1,,header,0,1,
1/Venus Senki (J) [T-Engx.x].nes,56B6B2AB,1,,1,,header,0,1,
1/WW3 Dodgeball (Super Dodge Ball Hack).nes,3AD65162,1,,1,,header,0,1,
1/Wa Di Lei (Minesweeper) (Dr. PC Jr.) (Chinese).nes,5BFF9E22,1,,1,,header,0,1,
1/Weirdo Warrior (Dragon Warrior Hack).nes,F7AF3D27,1,,1,,header,0,1,
1/Willow (U).nes,103E7E7F,65,,1,0,rom_db_override,0,1,
"1/Win, Lose or Draw (U).nes",F74DFC91,1,,1,0,rom_db_override,0,1,
1/Wizardry - Proving Grounds of the Mad Overlord (U).nes,D9BB572C,1,,1,0,rom_db_override,0,1,
1/Wrath of the Black Manta (E) [!].nes,06689AA4,1,,1,0,rom_db_override,0,1,
1/Wrath of the Black Manta (U).nes,F651398D,1,,1,0,rom_db_override,0,1,
